team_api_id,favored,favored_cutoff,team_long_name,team_short_name,id,team_fifa_api_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass
8682,26,26-50,Le Mans FC,LEM,690,1739,2012-02-22 00:00:00,58,Balanced,,Little,47,Mixed,Organised,49,Normal,68,Lots,50,Normal,Organised,47,Medium,44,Press,51,Normal,Cover
8682,26,26-50,Le Mans FC,LEM,691,1739,2013-09-20 00:00:00,58,Balanced,,Little,47,Mixed,Organised,49,Normal,68,Lots,50,Normal,Organised,47,Medium,44,Press,51,Normal,Cover
10211,25,0-25,SC Beira Mar,B-M,153,1897,2011-02-22 00:00:00,48,Balanced,,Little,46,Mixed,Free Form,50,Normal,50,Normal,57,Normal,Organised,47,Medium,55,Press,53,Normal,Cover
10211,25,0-25,SC Beira Mar,B-M,154,1897,2012-02-22 00:00:00,39,Balanced,,Little,48,Mixed,Organised,53,Normal,53,Normal,59,Normal,Organised,37,Medium,52,Press,61,Normal,Cover
10211,25,0-25,SC Beira Mar,B-M,155,1897,2013-09-20 00:00:00,39,Balanced,,Little,48,Mixed,Organised,53,Normal,53,Normal,59,Normal,Organised,37,Medium,52,Press,61,Normal,Cover
6421,23,0-25,Leixões SC,LEI,719,10018,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,50,Normal,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
8596,23,0-25,Falkirk,FAL,419,79,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,60,Normal,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover
8658,22,0-25,Birmingham City,BIR,167,88,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover
8658,22,0-25,Birmingham City,BIR,168,88,2011-02-22 00:00:00,45,Balanced,,Little,60,Mixed,Organised,35,Normal,50,Normal,40,Normal,Organised,30,Deep,60,Press,45,Normal,Cover
8658,22,0-25,Birmingham City,BIR,169,88,2012-02-22 00:00:00,51,Balanced,,Little,55,Mixed,Organised,41,Normal,62,Normal,56,Normal,Organised,42,Medium,48,Press,54,Normal,Cover
8658,22,0-25,Birmingham City,BIR,170,88,2013-09-20 00:00:00,56,Balanced,,Little,57,Mixed,Organised,45,Normal,71,Lots,41,Normal,Organised,42,Medium,44,Press,54,Normal,Cover
8658,22,0-25,Birmingham City,BIR,171,88,2014-09-19 00:00:00,56,Balanced,39.0,Normal,79,Long,Organised,77,Risky,71,Lots,56,Normal,Organised,42,Medium,48,Press,54,Normal,Cover
8658,22,0-25,Birmingham City,BIR,172,88,2015-09-10 00:00:00,56,Balanced,32.0,Little,75,Long,Organised,77,Risky,62,Normal,64,Normal,Organised,42,Medium,47,Press,54,Normal,Cover
9976,22,0-25,Bari,BAR,125,1848,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Free Form,30,Safe,40,Normal,65,Normal,Organised,40,Medium,30,Contain,45,Normal,Offside Trap
9976,22,0-25,Bari,BAR,126,1848,2011-02-22 00:00:00,65,Balanced,,Little,35,Mixed,Free Form,65,Normal,63,Normal,65,Normal,Organised,55,Medium,45,Press,60,Normal,Offside Trap
9976,22,0-25,Bari,BAR,127,1848,2012-02-22 00:00:00,50,Balanced,,Little,50,Mixed,Organised,50,Normal,35,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
9976,22,0-25,Bari,BAR,128,1848,2013-09-20 00:00:00,55,Balanced,,Little,57,Mixed,Organised,54,Normal,44,Normal,60,Normal,Organised,49,Medium,51,Press,61,Normal,Cover
9976,22,0-25,Bari,BAR,129,1848,2014-09-19 00:00:00,55,Balanced,40.0,Normal,57,Mixed,Organised,54,Normal,44,Normal,56,Normal,Organised,49,Medium,51,Press,53,Normal,Cover
9976,22,0-25,Bari,BAR,130,1848,2015-09-10 00:00:00,52,Balanced,40.0,Normal,65,Mixed,Organised,40,Normal,55,Normal,48,Normal,Organised,50,Medium,51,Press,55,Normal,Cover
8526,22,0-25,De Graafschap,GRA,343,635,2011-02-22 00:00:00,30,Slow,,Little,40,Mixed,Organised,43,Normal,45,Normal,65,Normal,Organised,42,Medium,45,Press,50,Normal,Cover
8526,22,0-25,De Graafschap,GRA,344,635,2012-02-22 00:00:00,37,Balanced,,Little,41,Mixed,Organised,47,Normal,40,Normal,63,Normal,Organised,52,Medium,43,Press,41,Normal,Cover
8576,22,0-25,AC Ajaccio,AJA,10,614,2010-02-22 00:00:00,60,Balanced,,Little,40,Mixed,Organised,45,Normal,35,Normal,55,Normal,Organised,30,Deep,70,Double,30,Narrow,Offside Trap
8576,22,0-25,AC Ajaccio,AJA,11,614,2011-02-22 00:00:00,65,Balanced,,Little,45,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
8576,22,0-25,AC Ajaccio,AJA,12,614,2012-02-22 00:00:00,59,Balanced,,Little,52,Mixed,Organised,48,Normal,34,Normal,52,Normal,Organised,38,Medium,47,Press,53,Normal,Cover
8576,22,0-25,AC Ajaccio,AJA,13,614,2013-09-20 00:00:00,59,Balanced,,Little,52,Mixed,Organised,48,Normal,34,Normal,52,Normal,Organised,38,Medium,47,Press,53,Normal,Cover
8576,22,0-25,AC Ajaccio,AJA,14,614,2014-09-19 00:00:00,59,Balanced,57.0,Normal,52,Mixed,Organised,48,Normal,38,Normal,52,Normal,Organised,38,Medium,47,Press,53,Normal,Cover
8576,22,0-25,AC Ajaccio,AJA,15,614,2015-09-10 00:00:00,59,Balanced,57.0,Normal,52,Mixed,Organised,48,Normal,38,Normal,52,Normal,Organised,38,Medium,47,Press,53,Normal,Cover
10218,22,0-25,Excelsior,EXC,416,1971,2011-02-22 00:00:00,73,Fast,,Little,59,Mixed,Organised,77,Risky,33,Little,52,Normal,Organised,25,Deep,47,Press,33,Narrow,Cover
10218,22,0-25,Excelsior,EXC,417,1971,2012-02-22 00:00:00,47,Balanced,,Little,52,Mixed,Organised,63,Normal,45,Normal,37,Normal,Organised,23,Deep,30,Contain,32,Narrow,Cover
10218,22,0-25,Excelsior,EXC,418,1971,2015-09-10 00:00:00,53,Balanced,41.0,Normal,69,Long,Organised,48,Normal,45,Normal,43,Normal,Organised,29,Deep,41,Press,36,Normal,Cover
8462,22,0-25,Portsmouth,POR,1002,1790,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,40,Medium,70,Double,40,Normal,Cover
8462,22,0-25,Portsmouth,POR,1003,1790,2011-02-22 00:00:00,36,Balanced,,Little,48,Mixed,Organised,48,Normal,66,Normal,51,Normal,Organised,36,Medium,44,Press,48,Normal,Cover
8462,22,0-25,Portsmouth,POR,1004,1790,2012-02-22 00:00:00,64,Balanced,,Little,59,Mixed,Organised,40,Normal,42,Normal,56,Normal,Organised,49,Medium,51,Press,44,Normal,Cover
8462,22,0-25,Portsmouth,POR,1005,1790,2013-09-20 00:00:00,68,Fast,,Little,62,Mixed,Organised,40,Normal,47,Normal,56,Normal,Organised,49,Medium,51,Press,44,Normal,Cover
8462,22,0-25,Portsmouth,POR,1006,1790,2014-09-19 00:00:00,59,Balanced,32.0,Little,57,Mixed,Organised,49,Normal,47,Normal,53,Normal,Organised,39,Medium,40,Press,44,Normal,Cover
8462,22,0-25,Portsmouth,POR,1007,1790,2015-09-10 00:00:00,59,Balanced,32.0,Little,57,Mixed,Organised,49,Normal,47,Normal,53,Normal,Organised,39,Medium,40,Press,44,Normal,Cover
10268,21,0-25,Elche CF,ELC,378,468,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,45,Normal,50,Normal,70,Lots,Organised,50,Medium,45,Press,45,Normal,Cover
10268,21,0-25,Elche CF,ELC,379,468,2011-02-22 00:00:00,43,Balanced,,Little,39,Mixed,Organised,52,Normal,43,Normal,46,Normal,Organised,40,Medium,39,Press,51,Normal,Cover
10268,21,0-25,Elche CF,ELC,380,468,2012-02-22 00:00:00,55,Balanced,,Little,73,Long,Organised,53,Normal,54,Normal,57,Normal,Organised,49,Medium,51,Press,58,Normal,Cover
10268,21,0-25,Elche CF,ELC,381,468,2013-09-20 00:00:00,55,Balanced,,Little,73,Long,Organised,53,Normal,54,Normal,57,Normal,Organised,49,Medium,51,Press,58,Normal,Cover
10268,21,0-25,Elche CF,ELC,382,468,2014-09-19 00:00:00,55,Balanced,47.0,Normal,69,Long,Organised,53,Normal,54,Normal,57,Normal,Organised,49,Medium,51,Press,58,Normal,Cover
10268,21,0-25,Elche CF,ELC,383,468,2015-09-10 00:00:00,51,Balanced,52.0,Normal,48,Mixed,Organised,53,Normal,54,Normal,57,Normal,Organised,49,Medium,51,Press,58,Normal,Cover
1773,20,0-25,Oud-Heverlee Leuven,O-H,941,100087,2012-02-22 00:00:00,52,Balanced,,Little,50,Mixed,Organised,50,Normal,53,Normal,54,Normal,Organised,43,Medium,44,Press,50,Normal,Cover
1773,20,0-25,Oud-Heverlee Leuven,O-H,942,100087,2013-09-20 00:00:00,52,Balanced,,Little,50,Mixed,Organised,50,Normal,53,Normal,54,Normal,Organised,43,Medium,44,Press,50,Normal,Cover
1773,20,0-25,Oud-Heverlee Leuven,O-H,943,100087,2014-09-19 00:00:00,52,Balanced,51.0,Normal,50,Mixed,Organised,50,Normal,53,Normal,54,Normal,Organised,43,Medium,44,Press,50,Normal,Cover
8372,20,0-25,SD Eibar,EIB,366,467,2014-09-19 00:00:00,62,Balanced,51.0,Normal,52,Mixed,Organised,60,Normal,55,Normal,64,Normal,Organised,37,Medium,56,Press,49,Normal,Cover
8372,20,0-25,SD Eibar,EIB,367,467,2015-09-10 00:00:00,62,Balanced,51.0,Normal,52,Mixed,Organised,59,Normal,55,Normal,52,Normal,Organised,37,Medium,56,Press,49,Normal,Cover
9855,19,0-25,Grenoble Foot 38,GRE,536,1805,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,65,Normal,60,Normal,70,Lots,Organised,70,High,55,Press,70,Wide,Cover
9855,19,0-25,Grenoble Foot 38,GRE,537,1805,2011-02-22 00:00:00,50,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
8191,19,0-25,Burnley,BUR,249,1796,2010-02-22 00:00:00,70,Fast,,Little,65,Mixed,Organised,70,Risky,70,Lots,70,Lots,Organised,65,Medium,70,Double,70,Wide,Cover
8191,19,0-25,Burnley,BUR,250,1796,2011-02-22 00:00:00,36,Balanced,,Little,52,Mixed,Organised,49,Normal,68,Lots,55,Normal,Organised,24,Deep,56,Press,66,Normal,Cover
8191,19,0-25,Burnley,BUR,251,1796,2012-02-22 00:00:00,48,Balanced,,Little,44,Mixed,Organised,56,Normal,58,Normal,48,Normal,Organised,52,Medium,50,Press,58,Normal,Cover
8191,19,0-25,Burnley,BUR,252,1796,2013-09-20 00:00:00,54,Balanced,,Little,55,Mixed,Organised,56,Normal,59,Normal,48,Normal,Organised,48,Medium,50,Press,58,Normal,Cover
8191,19,0-25,Burnley,BUR,253,1796,2014-09-19 00:00:00,48,Balanced,32.0,Little,74,Long,Organised,72,Risky,59,Normal,58,Normal,Organised,54,Medium,57,Press,58,Normal,Cover
8191,19,0-25,Burnley,BUR,254,1796,2015-09-10 00:00:00,54,Balanced,32.0,Little,67,Long,Organised,72,Risky,57,Normal,47,Normal,Organised,63,Medium,62,Press,58,Normal,Cover
9880,18,0-25,Cesena,CES,301,110915,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,35,Normal,45,Normal,65,Normal,Organised,50,Medium,30,Contain,50,Normal,Cover
9880,18,0-25,Cesena,CES,302,110915,2011-02-22 00:00:00,50,Balanced,,Little,50,Mixed,Organised,35,Normal,35,Normal,50,Normal,Organised,35,Medium,55,Press,50,Normal,Cover
9880,18,0-25,Cesena,CES,303,110915,2012-02-22 00:00:00,60,Balanced,,Little,40,Mixed,Organised,50,Normal,35,Normal,65,Normal,Organised,35,Medium,45,Press,50,Normal,Cover
9880,18,0-25,Cesena,CES,304,110915,2013-09-20 00:00:00,73,Fast,,Little,44,Mixed,Organised,53,Normal,44,Normal,73,Lots,Organised,39,Medium,49,Press,57,Normal,Cover
9880,18,0-25,Cesena,CES,305,110915,2014-09-19 00:00:00,73,Fast,29.0,Little,41,Mixed,Organised,53,Normal,44,Normal,73,Lots,Organised,39,Medium,49,Press,57,Normal,Cover
9880,18,0-25,Cesena,CES,306,110915,2015-09-10 00:00:00,66,Balanced,31.0,Little,41,Mixed,Organised,53,Normal,44,Normal,66,Normal,Organised,39,Medium,49,Press,57,Normal,Cover
8613,18,0-25,Boavista FC,BOA,185,1898,2015-09-10 00:00:00,47,Balanced,56.0,Normal,50,Mixed,Organised,37,Normal,38,Normal,53,Normal,Organised,32,Deep,62,Press,54,Normal,Cover
8350,18,0-25,1. FC Kaiserslautern,KAI,631,29,2010-02-22 00:00:00,45,Balanced,,Little,55,Mixed,Organised,45,Normal,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover
8350,18,0-25,1. FC Kaiserslautern,KAI,632,29,2011-02-22 00:00:00,48,Balanced,,Little,42,Mixed,Organised,49,Normal,68,Lots,53,Normal,Organised,38,Medium,48,Press,53,Normal,Cover
8350,18,0-25,1. FC Kaiserslautern,KAI,633,29,2012-02-22 00:00:00,38,Balanced,,Little,54,Mixed,Organised,43,Normal,49,Normal,64,Normal,Organised,37,Medium,51,Press,53,Normal,Cover
8350,18,0-25,1. FC Kaiserslautern,KAI,634,29,2013-09-20 00:00:00,61,Balanced,,Little,54,Mixed,Organised,43,Normal,62,Normal,56,Normal,Organised,48,Medium,50,Press,53,Normal,Cover
8350,18,0-25,1. FC Kaiserslautern,KAI,635,29,2014-09-19 00:00:00,66,Balanced,48.0,Normal,53,Mixed,Organised,54,Normal,69,Lots,51,Normal,Organised,47,Medium,47,Press,49,Normal,Cover
8350,18,0-25,1. FC Kaiserslautern,KAI,636,29,2015-09-10 00:00:00,49,Balanced,54.0,Normal,52,Mixed,Organised,49,Normal,54,Normal,64,Normal,Organised,41,Medium,51,Press,53,Normal,Cover
10242,17,0-25,ES Troyes AC,TRO,1288,294,2011-02-22 00:00:00,35,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,35,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
10242,17,0-25,ES Troyes AC,TRO,1289,294,2012-02-22 00:00:00,49,Balanced,,Little,51,Mixed,Organised,52,Normal,49,Normal,49,Normal,Organised,43,Medium,42,Press,52,Normal,Cover
10242,17,0-25,ES Troyes AC,TRO,1290,294,2013-09-20 00:00:00,49,Balanced,,Little,51,Mixed,Organised,52,Normal,49,Normal,49,Normal,Organised,43,Medium,42,Press,52,Normal,Cover
10242,17,0-25,ES Troyes AC,TRO,1291,294,2014-09-19 00:00:00,49,Balanced,48.0,Normal,51,Mixed,Organised,52,Normal,49,Normal,46,Normal,Organised,43,Medium,42,Press,52,Normal,Cover
10242,17,0-25,ES Troyes AC,TRO,1292,294,2015-09-10 00:00:00,49,Balanced,48.0,Normal,51,Mixed,Organised,52,Normal,49,Normal,46,Normal,Organised,43,Medium,42,Press,52,Normal,Cover
9911,16,0-25,VfL Bochum,BOC,186,160,2010-02-22 00:00:00,50,Balanced,,Little,65,Mixed,Organised,55,Normal,45,Normal,50,Normal,Organised,40,Medium,60,Press,40,Normal,Cover
9911,16,0-25,VfL Bochum,BOC,187,160,2011-02-22 00:00:00,55,Balanced,,Little,56,Mixed,Organised,55,Normal,49,Normal,52,Normal,Organised,48,Medium,60,Press,56,Normal,Cover
9911,16,0-25,VfL Bochum,BOC,188,160,2012-02-22 00:00:00,40,Balanced,,Little,48,Mixed,Organised,51,Normal,54,Normal,37,Normal,Organised,34,Medium,53,Press,49,Normal,Cover
9911,16,0-25,VfL Bochum,BOC,189,160,2013-09-20 00:00:00,40,Balanced,,Little,48,Mixed,Organised,51,Normal,54,Normal,37,Normal,Organised,40,Medium,53,Press,41,Normal,Cover
9911,16,0-25,VfL Bochum,BOC,190,160,2014-09-19 00:00:00,38,Balanced,54.0,Normal,48,Mixed,Organised,51,Normal,54,Normal,36,Normal,Organised,34,Medium,53,Press,49,Normal,Cover
9911,16,0-25,VfL Bochum,BOC,191,160,2015-09-10 00:00:00,69,Fast,38.0,Normal,57,Mixed,Organised,66,Normal,40,Normal,66,Normal,Organised,58,Medium,47,Press,67,Wide,Cover
8614,15,0-25,Sparta Rotterdam,SPA,1187,100646,2010-02-22 00:00:00,35,Balanced,,Little,40,Mixed,Organised,30,Safe,45,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
6433,15,0-25,Go Ahead Eagles,GAE,520,100632,2014-09-19 00:00:00,55,Balanced,47.0,Normal,42,Mixed,Organised,37,Normal,42,Normal,53,Normal,Organised,43,Medium,47,Press,51,Normal,Cover
6433,15,0-25,Go Ahead Eagles,GAE,521,100632,2015-09-10 00:00:00,58,Balanced,38.0,Normal,64,Mixed,Organised,37,Normal,42,Normal,52,Normal,Organised,43,Medium,47,Press,51,Normal,Cover
8537,14,0-25,Livorno,LIV,749,1844,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,30,Safe,30,Little,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
8537,14,0-25,Livorno,LIV,750,1844,2011-02-22 00:00:00,65,Balanced,,Little,50,Mixed,Organised,30,Safe,65,Normal,65,Normal,Organised,45,Medium,60,Press,30,Narrow,Cover
8537,14,0-25,Livorno,LIV,751,1844,2012-02-22 00:00:00,50,Balanced,,Little,50,Mixed,Organised,35,Normal,50,Normal,50,Normal,Organised,35,Medium,45,Press,35,Normal,Cover
8537,14,0-25,Livorno,LIV,752,1844,2013-09-20 00:00:00,58,Balanced,,Little,55,Mixed,Organised,52,Normal,57,Normal,63,Normal,Free Form,58,Medium,49,Press,56,Normal,Cover
8537,14,0-25,Livorno,LIV,753,1844,2014-09-19 00:00:00,58,Balanced,58.0,Normal,67,Long,Organised,38,Normal,23,Little,77,Lots,Organised,29,Deep,57,Press,32,Narrow,Cover
8537,14,0-25,Livorno,LIV,754,1844,2015-09-10 00:00:00,58,Balanced,58.0,Normal,67,Long,Organised,38,Normal,27,Little,69,Lots,Organised,31,Deep,57,Press,38,Normal,Cover
8475,14,0-25,Waasland-Beveren,WAA,1364,110913,2013-09-20 00:00:00,62,Balanced,,Little,53,Mixed,Organised,50,Normal,30,Little,54,Normal,Free Form,30,Deep,49,Press,35,Normal,Cover
8475,14,0-25,Waasland-Beveren,WAA,1365,110913,2014-09-19 00:00:00,38,Balanced,45.0,Normal,39,Mixed,Organised,29,Safe,30,Little,39,Normal,Organised,25,Deep,37,Press,35,Normal,Cover
8475,14,0-25,Waasland-Beveren,WAA,1366,110913,2015-09-10 00:00:00,38,Balanced,45.0,Normal,49,Mixed,Organised,45,Normal,42,Normal,53,Normal,Organised,27,Deep,32,Contain,35,Normal,Cover
274581,14,0-25,Royal Excel Mouscron,MOP,859,111560,2015-09-10 00:00:00,50,Balanced,50.0,Normal,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
9867,13,0-25,CD Tenerife,TEN,1261,260,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,45,Normal,30,Little,65,Normal,Organised,50,Medium,30,Contain,45,Normal,Cover
9867,13,0-25,CD Tenerife,TEN,1262,260,2011-02-22 00:00:00,56,Balanced,,Little,51,Mixed,Organised,68,Risky,52,Normal,60,Normal,Organised,57,Medium,50,Press,67,Wide,Cover
9867,13,0-25,CD Tenerife,TEN,1263,260,2014-09-19 00:00:00,56,Balanced,50.0,Normal,57,Mixed,Organised,56,Normal,51,Normal,54,Normal,Organised,52,Medium,50,Press,65,Normal,Cover
9867,13,0-25,CD Tenerife,TEN,1264,260,2015-09-10 00:00:00,56,Balanced,50.0,Normal,57,Mixed,Organised,56,Normal,51,Normal,54,Normal,Organised,52,Medium,50,Press,69,Wide,Cover
10278,13,0-25,Hércules Club de Fútbol,HER,575,100879,2010-02-22 00:00:00,40,Balanced,,Little,30,Short,Organised,50,Normal,35,Normal,70,Lots,Organised,35,Medium,35,Press,50,Normal,Cover
10278,13,0-25,Hércules Club de Fútbol,HER,576,100879,2011-02-22 00:00:00,54,Balanced,,Little,55,Mixed,Organised,53,Normal,40,Normal,59,Normal,Organised,48,Medium,58,Press,53,Normal,Cover
10278,13,0-25,Hércules Club de Fútbol,HER,577,100879,2012-02-22 00:00:00,53,Balanced,,Little,54,Mixed,Organised,60,Normal,58,Normal,60,Normal,Organised,50,Medium,52,Press,58,Normal,Cover
10278,13,0-25,Hércules Club de Fútbol,HER,578,100879,2013-09-20 00:00:00,53,Balanced,,Little,54,Mixed,Organised,60,Normal,58,Normal,60,Normal,Organised,50,Medium,52,Press,58,Normal,Cover
10278,13,0-25,Hércules Club de Fútbol,HER,579,100879,2014-09-19 00:00:00,53,Balanced,47.0,Normal,54,Mixed,Organised,60,Normal,58,Normal,60,Normal,Organised,50,Medium,52,Press,58,Normal,Cover
8479,13,0-25,RC Recreativo,HUE,1061,571,2010-02-22 00:00:00,50,Balanced,,Little,40,Mixed,Organised,40,Normal,40,Normal,50,Normal,Organised,35,Medium,55,Press,40,Normal,Cover
8479,13,0-25,RC Recreativo,HUE,1062,571,2011-02-22 00:00:00,45,Balanced,,Little,58,Mixed,Organised,41,Normal,42,Normal,52,Normal,Organised,39,Medium,39,Press,66,Normal,Cover
8479,13,0-25,RC Recreativo,HUE,1063,571,2012-02-22 00:00:00,41,Balanced,,Little,54,Mixed,Organised,67,Risky,50,Normal,23,Little,Organised,40,Medium,49,Press,62,Normal,Cover
8479,13,0-25,RC Recreativo,HUE,1064,571,2013-09-20 00:00:00,41,Balanced,,Little,54,Mixed,Organised,45,Normal,50,Normal,23,Little,Organised,40,Medium,49,Press,62,Normal,Cover
8479,13,0-25,RC Recreativo,HUE,1065,571,2014-09-19 00:00:00,41,Balanced,53.0,Normal,54,Mixed,Organised,45,Normal,50,Normal,35,Normal,Organised,40,Medium,49,Press,62,Normal,Cover
8479,13,0-25,RC Recreativo,HUE,1066,571,2015-09-10 00:00:00,37,Balanced,38.0,Normal,43,Mixed,Organised,30,Safe,42,Normal,37,Normal,Organised,40,Medium,49,Press,54,Normal,Cover
8306,13,0-25,UD Las Palmas,LAS,666,472,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,45,Normal,40,Normal,70,Lots,Organised,35,Medium,45,Press,45,Normal,Offside Trap
8306,13,0-25,UD Las Palmas,LAS,667,472,2011-02-22 00:00:00,54,Balanced,,Little,56,Mixed,Organised,67,Risky,61,Normal,59,Normal,Organised,48,Medium,56,Press,67,Wide,Cover
8306,13,0-25,UD Las Palmas,LAS,668,472,2012-02-22 00:00:00,48,Balanced,,Little,44,Mixed,Organised,53,Normal,42,Normal,53,Normal,Organised,53,Medium,39,Press,57,Normal,Cover
8306,13,0-25,UD Las Palmas,LAS,669,472,2013-09-20 00:00:00,48,Balanced,,Little,44,Mixed,Organised,53,Normal,42,Normal,53,Normal,Organised,53,Medium,39,Press,57,Normal,Cover
8306,13,0-25,UD Las Palmas,LAS,670,472,2014-09-19 00:00:00,48,Balanced,55.0,Normal,44,Mixed,Organised,53,Normal,42,Normal,53,Normal,Organised,53,Medium,39,Press,57,Normal,Cover
8306,13,0-25,UD Las Palmas,LAS,671,472,2015-09-10 00:00:00,48,Balanced,55.0,Normal,44,Mixed,Organised,53,Normal,42,Normal,53,Normal,Organised,53,Medium,39,Press,57,Normal,Cover
8678,13,0-25,Bournemouth,BOU,225,1943,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,60,Normal,Organised,70,High,70,Double,70,Wide,Cover
8678,13,0-25,Bournemouth,BOU,226,1943,2011-02-22 00:00:00,51,Balanced,,Little,66,Mixed,Organised,68,Risky,33,Little,47,Normal,Organised,27,Deep,46,Press,48,Normal,Cover
8678,13,0-25,Bournemouth,BOU,227,1943,2012-02-22 00:00:00,46,Balanced,,Little,46,Mixed,Organised,54,Normal,60,Normal,52,Normal,Organised,48,Medium,50,Press,62,Normal,Cover
8678,13,0-25,Bournemouth,BOU,228,1943,2013-09-20 00:00:00,39,Balanced,,Little,38,Mixed,Organised,54,Normal,43,Normal,52,Normal,Organised,48,Medium,50,Press,62,Normal,Cover
8678,13,0-25,Bournemouth,BOU,229,1943,2014-09-19 00:00:00,47,Balanced,44.0,Normal,48,Mixed,Organised,46,Normal,48,Normal,41,Normal,Organised,48,Medium,50,Press,62,Normal,Cover
8678,13,0-25,Bournemouth,BOU,230,1943,2015-09-10 00:00:00,47,Balanced,36.0,Normal,47,Mixed,Organised,49,Normal,45,Normal,47,Normal,Organised,48,Medium,50,Press,62,Normal,Cover
8549,13,0-25,Middlesbrough,MID,830,12,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover
8549,13,0-25,Middlesbrough,MID,831,12,2011-02-22 00:00:00,66,Balanced,,Little,51,Mixed,Organised,64,Normal,64,Normal,48,Normal,Organised,54,Medium,44,Press,49,Normal,Cover
8549,13,0-25,Middlesbrough,MID,832,12,2012-02-22 00:00:00,60,Balanced,,Little,72,Long,Organised,40,Normal,56,Normal,72,Lots,Organised,38,Medium,42,Press,42,Normal,Cover
8549,13,0-25,Middlesbrough,MID,833,12,2013-09-20 00:00:00,60,Balanced,,Little,40,Mixed,Organised,40,Normal,56,Normal,57,Normal,Organised,38,Medium,42,Press,52,Normal,Cover
8549,13,0-25,Middlesbrough,MID,834,12,2014-09-19 00:00:00,60,Balanced,28.0,Little,56,Mixed,Organised,49,Normal,56,Normal,72,Lots,Organised,38,Medium,42,Press,42,Normal,Cover
8549,13,0-25,Middlesbrough,MID,835,12,2015-09-10 00:00:00,60,Balanced,32.0,Little,46,Mixed,Organised,43,Normal,55,Normal,37,Normal,Organised,38,Medium,42,Press,42,Normal,Cover
8690,13,0-25,Reggio Calabria,REG,1067,203,2010-02-22 00:00:00,55,Balanced,,Little,30,Short,Organised,30,Safe,30,Little,70,Lots,Organised,40,Medium,50,Press,50,Normal,Cover
8690,13,0-25,Reggio Calabria,REG,1068,203,2011-02-22 00:00:00,55,Balanced,,Little,30,Short,Organised,30,Safe,30,Little,49,Normal,Organised,40,Medium,50,Press,50,Normal,Cover
8690,13,0-25,Reggio Calabria,REG,1069,203,2012-02-22 00:00:00,50,Balanced,,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover
8690,13,0-25,Reggio Calabria,REG,1070,203,2013-09-20 00:00:00,52,Balanced,,Little,56,Mixed,Organised,57,Normal,74,Lots,55,Normal,Organised,38,Medium,48,Press,52,Normal,Cover
8690,13,0-25,Reggio Calabria,REG,1071,203,2014-09-19 00:00:00,52,Balanced,55.0,Normal,56,Mixed,Organised,57,Normal,74,Lots,53,Normal,Organised,38,Medium,48,Press,52,Normal,Cover
8550,12,0-25,FC Metz,MET,825,68,2010-02-22 00:00:00,50,Balanced,,Little,30,Short,Organised,50,Normal,60,Normal,65,Normal,Organised,30,Deep,50,Press,30,Narrow,Offside Trap
