league_name,country_name,team_long_name,favored,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass,year,favored_cutoff
Portugal Liga ZON Sagres,Portugal,Vitória Guimarães,121,40,Balanced,52.0,Normal,39,Mixed,Organised,53,Normal,62,Normal,58,Normal,Organised,37,Medium,40,Press,64,Normal,Cover,2015,101-200
Portugal Liga ZON Sagres,Portugal,Naval 1° de Maio,29,30,Slow,,Little,30,Short,Organised,45,Normal,50,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,26-50
Portugal Liga ZON Sagres,Portugal,Naval 1° de Maio,29,50,Balanced,,Little,65,Mixed,Organised,35,Normal,50,Normal,50,Normal,Organised,45,Medium,41,Press,35,Normal,Offside Trap,2011,26-50
Portugal Liga ZON Sagres,Portugal,SL Benfica,234,30,Slow,,Little,30,Short,Free Form,50,Normal,55,Normal,65,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap,2010,201-300
Portugal Liga ZON Sagres,Portugal,SL Benfica,234,65,Balanced,,Little,35,Mixed,Free Form,65,Normal,55,Normal,51,Normal,Organised,55,Medium,56,Press,60,Normal,Cover,2011,201-300
Portugal Liga ZON Sagres,Portugal,SL Benfica,234,55,Balanced,,Little,48,Mixed,Organised,69,Risky,56,Normal,54,Normal,Organised,61,Medium,51,Press,57,Normal,Cover,2012,201-300
Portugal Liga ZON Sagres,Portugal,SL Benfica,234,65,Balanced,,Little,54,Mixed,Organised,69,Risky,56,Normal,54,Normal,Organised,60,Medium,58,Press,57,Normal,Cover,2013,201-300
Portugal Liga ZON Sagres,Portugal,SL Benfica,234,70,Fast,55.0,Normal,53,Mixed,Organised,65,Normal,66,Normal,54,Normal,Organised,60,Medium,57,Press,54,Normal,Cover,2014,201-300
Portugal Liga ZON Sagres,Portugal,SL Benfica,234,69,Fast,55.0,Normal,53,Mixed,Organised,65,Normal,66,Normal,54,Normal,Organised,60,Medium,57,Press,54,Normal,Cover,2015,201-300
Portugal Liga ZON Sagres,Portugal,CF Os Belenenses,54,30,Slow,,Little,30,Short,Organised,55,Normal,45,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,2010,51-100
Portugal Liga ZON Sagres,Portugal,CF Os Belenenses,54,52,Balanced,53.0,Normal,52,Mixed,Organised,40,Normal,37,Normal,48,Normal,Organised,38,Medium,48,Press,49,Normal,Cover,2014,51-100
Portugal Liga ZON Sagres,Portugal,CF Os Belenenses,54,51,Balanced,53.0,Normal,52,Mixed,Organised,43,Normal,37,Normal,48,Normal,Organised,38,Medium,48,Press,49,Normal,Cover,2015,51-100
Portugal Liga ZON Sagres,Portugal,SC Braga,201,30,Slow,,Little,30,Short,Organised,55,Normal,50,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,201-300
Portugal Liga ZON Sagres,Portugal,SC Braga,201,30,Slow,,Little,30,Short,Organised,55,Normal,50,Normal,60,Normal,Organised,40,Medium,60,Press,50,Normal,Cover,2011,201-300
Portugal Liga ZON Sagres,Portugal,SC Braga,201,53,Balanced,,Little,46,Mixed,Organised,53,Normal,53,Normal,52,Normal,Organised,23,Deep,48,Press,39,Normal,Cover,2012,201-300
Portugal Liga ZON Sagres,Portugal,SC Braga,201,66,Balanced,,Little,54,Mixed,Organised,53,Normal,53,Normal,52,Normal,Organised,25,Deep,56,Press,39,Normal,Cover,2013,201-300
Portugal Liga ZON Sagres,Portugal,SC Braga,201,53,Balanced,35.0,Normal,55,Mixed,Organised,53,Normal,65,Normal,39,Normal,Organised,25,Deep,56,Press,39,Normal,Cover,2014,201-300
Portugal Liga ZON Sagres,Portugal,SC Braga,201,55,Balanced,35.0,Normal,55,Mixed,Organised,62,Normal,65,Normal,39,Normal,Organised,25,Deep,56,Press,39,Normal,Cover,2015,201-300
Portugal Liga ZON Sagres,Portugal,Leixões SC,23,30,Slow,,Little,30,Short,Organised,50,Normal,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,0-25
Scotland Premier League,Scotland,St. Mirren,71,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover,2010,51-100
Scotland Premier League,Scotland,St. Mirren,71,48,Balanced,,Little,48,Mixed,Organised,52,Normal,48,Normal,48,Normal,Organised,43,Medium,44,Press,51,Normal,Cover,2011,51-100
Scotland Premier League,Scotland,St. Mirren,71,60,Balanced,,Little,75,Long,Organised,62,Normal,45,Normal,60,Normal,Organised,50,Medium,48,Press,40,Normal,Cover,2012,51-100
Scotland Premier League,Scotland,St. Mirren,71,42,Balanced,,Little,43,Mixed,Organised,47,Normal,46,Normal,60,Normal,Organised,53,Medium,49,Press,42,Normal,Cover,2013,51-100
Scotland Premier League,Scotland,St. Mirren,71,58,Balanced,50.0,Normal,70,Long,Organised,62,Normal,56,Normal,61,Normal,Organised,50,Medium,49,Press,41,Normal,Cover,2014,51-100
Scotland Premier League,Scotland,St. Mirren,71,38,Balanced,53.0,Normal,33,Short,Organised,53,Normal,58,Normal,53,Normal,Organised,60,Medium,58,Press,48,Normal,Cover,2015,51-100
Scotland Premier League,Scotland,Partick Thistle F.C.,46,48,Balanced,50.0,Normal,37,Mixed,Organised,49,Normal,50,Normal,52,Normal,Organised,47,Medium,44,Press,52,Normal,Cover,2014,26-50
Scotland Premier League,Scotland,Partick Thistle F.C.,46,48,Balanced,48.0,Normal,47,Mixed,Organised,47,Normal,53,Normal,60,Normal,Organised,46,Medium,46,Press,49,Normal,Cover,2015,26-50
Scotland Premier League,Scotland,Dundee FC,30,50,Balanced,,Little,49,Mixed,Organised,38,Normal,60,Normal,53,Normal,Organised,48,Medium,47,Press,59,Normal,Cover,2013,26-50
Scotland Premier League,Scotland,Dundee FC,30,47,Balanced,47.0,Normal,48,Mixed,Organised,32,Safe,61,Normal,65,Normal,Organised,50,Medium,44,Press,52,Normal,Cover,2015,26-50
Scotland Premier League,Scotland,Ross County FC,56,35,Balanced,,Little,62,Mixed,Organised,50,Normal,36,Normal,50,Normal,Organised,40,Medium,56,Press,47,Normal,Cover,2013,51-100
Scotland Premier League,Scotland,Ross County FC,56,34,Balanced,50.0,Normal,34,Mixed,Organised,44,Normal,38,Normal,38,Normal,Organised,39,Medium,51,Press,44,Normal,Cover,2014,51-100
Scotland Premier League,Scotland,Ross County FC,56,45,Balanced,48.0,Normal,60,Mixed,Organised,46,Normal,49,Normal,58,Normal,Organised,36,Medium,53,Press,34,Normal,Cover,2015,51-100
Scotland Premier League,Scotland,Dunfermline Athletic,3,55,Balanced,,Little,60,Mixed,Organised,46,Normal,68,Lots,54,Normal,Organised,42,Medium,43,Press,63,Normal,Cover,2012,0-25
Scotland Premier League,Scotland,St. Johnstone FC,123,70,Fast,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover,2010,101-200
Scotland Premier League,Scotland,St. Johnstone FC,123,67,Fast,,Little,48,Mixed,Organised,47,Normal,47,Normal,54,Normal,Organised,33,Deep,47,Press,37,Normal,Cover,2011,101-200
Scotland Premier League,Scotland,St. Johnstone FC,123,57,Balanced,,Little,57,Mixed,Organised,46,Normal,48,Normal,38,Normal,Organised,42,Medium,38,Press,52,Normal,Cover,2012,101-200
Scotland Premier League,Scotland,St. Johnstone FC,123,60,Balanced,,Little,58,Mixed,Organised,48,Normal,49,Normal,38,Normal,Organised,44,Medium,42,Press,56,Normal,Cover,2013,101-200
Scotland Premier League,Scotland,St. Johnstone FC,123,56,Balanced,48.0,Normal,57,Mixed,Organised,47,Normal,49,Normal,40,Normal,Organised,40,Medium,40,Press,52,Normal,Cover,2014,101-200
Scotland Premier League,Scotland,St. Johnstone FC,123,62,Balanced,52.0,Normal,48,Mixed,Organised,47,Normal,49,Normal,40,Normal,Organised,37,Medium,48,Press,55,Normal,Cover,2015,101-200
Scotland Premier League,Scotland,Hibernian,92,70,Fast,,Little,70,Long,Organised,60,Normal,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover,2010,51-100
Scotland Premier League,Scotland,Hibernian,92,48,Balanced,,Little,51,Mixed,Organised,52,Normal,64,Normal,52,Normal,Organised,47,Medium,47,Press,51,Normal,Cover,2011,51-100
Scotland Premier League,Scotland,Hibernian,92,55,Balanced,,Little,44,Mixed,Organised,46,Normal,48,Normal,44,Normal,Organised,42,Medium,40,Press,40,Normal,Cover,2012,51-100
Scotland Premier League,Scotland,Hibernian,92,60,Balanced,,Little,46,Mixed,Organised,58,Normal,48,Normal,44,Normal,Organised,47,Medium,46,Press,60,Normal,Cover,2013,51-100
Scotland Premier League,Scotland,Hibernian,92,55,Balanced,49.0,Normal,44,Mixed,Organised,47,Normal,43,Normal,49,Normal,Organised,43,Medium,41,Press,40,Normal,Cover,2014,51-100
Scotland Premier League,Scotland,Motherwell,145,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,65,Normal,Organised,60,Medium,70,Double,70,Wide,Cover,2010,101-200
Scotland Premier League,Scotland,Motherwell,145,48,Balanced,,Little,49,Mixed,Organised,52,Normal,52,Normal,48,Normal,Organised,47,Medium,46,Press,48,Normal,Cover,2011,101-200
Scotland Premier League,Scotland,Motherwell,145,70,Fast,,Little,55,Mixed,Organised,40,Normal,46,Normal,60,Normal,Organised,38,Medium,42,Press,62,Normal,Cover,2012,101-200
Scotland Premier League,Scotland,Motherwell,145,67,Fast,,Little,54,Mixed,Organised,49,Normal,47,Normal,58,Normal,Organised,39,Medium,43,Press,64,Normal,Cover,2013,101-200
Scotland Premier League,Scotland,Motherwell,145,70,Fast,47.0,Normal,55,Mixed,Organised,42,Normal,47,Normal,60,Normal,Organised,41,Medium,43,Press,62,Normal,Cover,2014,101-200
Scotland Premier League,Scotland,Motherwell,145,64,Balanced,46.0,Normal,55,Mixed,Organised,44,Normal,45,Normal,27,Little,Organised,37,Medium,44,Press,51,Normal,Cover,2015,101-200
Scotland Premier League,Scotland,Rangers,143,65,Balanced,,Little,50,Mixed,Organised,70,Risky,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover,2010,101-200
Scotland Premier League,Scotland,Rangers,143,51,Balanced,,Little,33,Short,Organised,48,Normal,67,Lots,79,Lots,Organised,46,Medium,47,Press,51,Normal,Cover,2011,101-200
Scotland Premier League,Scotland,Rangers,143,45,Balanced,,Little,45,Mixed,Organised,38,Normal,62,Normal,60,Normal,Organised,48,Medium,48,Press,62,Normal,Cover,2012,101-200
Scotland Premier League,Scotland,Rangers,143,55,Balanced,,Little,45,Mixed,Organised,38,Normal,52,Normal,60,Normal,Organised,48,Medium,48,Press,52,Normal,Cover,2013,101-200
Scotland Premier League,Scotland,Rangers,143,45,Balanced,49.0,Normal,45,Mixed,Organised,38,Normal,62,Normal,60,Normal,Organised,48,Medium,48,Press,62,Normal,Cover,2014,101-200
Scotland Premier League,Scotland,Rangers,143,45,Balanced,53.0,Normal,55,Mixed,Organised,38,Normal,62,Normal,53,Normal,Organised,48,Medium,48,Press,55,Normal,Cover,2015,101-200
Scotland Premier League,Scotland,Inverness Caledonian Thistle,128,36,Balanced,,Little,67,Long,Organised,66,Normal,37,Normal,51,Normal,Organised,37,Medium,57,Press,36,Normal,Cover,2011,101-200
Scotland Premier League,Scotland,Inverness Caledonian Thistle,128,61,Balanced,,Little,59,Mixed,Organised,48,Normal,52,Normal,54,Normal,Organised,40,Medium,40,Press,46,Normal,Cover,2012,101-200
Scotland Premier League,Scotland,Inverness Caledonian Thistle,128,35,Balanced,,Little,54,Mixed,Organised,56,Normal,54,Normal,61,Normal,Organised,47,Medium,46,Press,46,Normal,Cover,2013,101-200
Scotland Premier League,Scotland,Inverness Caledonian Thistle,128,61,Balanced,49.0,Normal,59,Mixed,Organised,50,Normal,57,Normal,55,Normal,Organised,43,Medium,41,Press,46,Normal,Cover,2014,101-200
Scotland Premier League,Scotland,Inverness Caledonian Thistle,128,48,Balanced,47.0,Normal,32,Short,Organised,57,Normal,48,Normal,69,Lots,Free Form,44,Medium,44,Press,51,Normal,Cover,2015,101-200
Scotland Premier League,Scotland,Dundee United,177,70,Fast,,Little,70,Long,Organised,65,Normal,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover,2010,101-200
Scotland Premier League,Scotland,Dundee United,177,68,Fast,,Little,53,Mixed,Organised,67,Risky,53,Normal,67,Lots,Organised,57,Medium,57,Press,63,Normal,Cover,2011,101-200
Scotland Premier League,Scotland,Dundee United,177,60,Balanced,,Little,60,Mixed,Organised,50,Normal,50,Normal,35,Normal,Organised,40,Medium,38,Press,52,Normal,Cover,2012,101-200
Scotland Premier League,Scotland,Dundee United,177,53,Balanced,,Little,52,Mixed,Organised,55,Normal,53,Normal,42,Normal,Organised,41,Medium,41,Press,52,Normal,Cover,2013,101-200
Scotland Premier League,Scotland,Dundee United,177,60,Balanced,51.0,Normal,60,Mixed,Organised,52,Normal,55,Normal,38,Normal,Organised,41,Medium,40,Press,52,Normal,Cover,2014,101-200
Scotland Premier League,Scotland,Dundee United,177,60,Balanced,58.0,Normal,53,Mixed,Organised,55,Normal,49,Normal,45,Normal,Organised,48,Medium,42,Press,53,Normal,Cover,2015,101-200
Scotland Premier League,Scotland,Hamilton Academical FC,56,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,60,Normal,Organised,60,Medium,65,Press,70,Wide,Cover,2010,51-100
Scotland Premier League,Scotland,Hamilton Academical FC,56,66,Balanced,,Little,52,Mixed,Organised,52,Normal,53,Normal,34,Normal,Organised,46,Medium,47,Press,52,Normal,Cover,2011,51-100
Scotland Premier League,Scotland,Hamilton Academical FC,56,48,Balanced,48.0,Normal,47,Mixed,Free Form,73,Risky,53,Normal,71,Lots,Organised,55,Medium,48,Press,52,Normal,Cover,2015,51-100
Scotland Premier League,Scotland,Celtic,297,70,Fast,,Little,70,Long,Organised,65,Normal,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover,2010,201-300
Scotland Premier League,Scotland,Celtic,297,54,Balanced,,Little,52,Mixed,Organised,52,Normal,67,Lots,51,Normal,Organised,46,Medium,46,Press,67,Wide,Cover,2011,201-300
Scotland Premier League,Scotland,Celtic,297,70,Fast,,Little,58,Mixed,Organised,54,Normal,58,Normal,60,Normal,Organised,50,Medium,50,Press,60,Normal,Cover,2012,201-300
Scotland Premier League,Scotland,Celtic,297,50,Balanced,,Little,53,Mixed,Organised,57,Normal,58,Normal,60,Normal,Free Form,55,Medium,51,Press,60,Normal,Cover,2013,201-300
Scotland Premier League,Scotland,Celtic,297,70,Fast,52.0,Normal,58,Mixed,Organised,55,Normal,61,Normal,62,Normal,Organised,51,Medium,54,Press,60,Normal,Cover,2014,201-300
Scotland Premier League,Scotland,Celtic,297,54,Balanced,49.0,Normal,53,Mixed,Organised,51,Normal,51,Normal,62,Normal,Organised,58,Medium,55,Press,56,Normal,Cover,2015,201-300
Scotland Premier League,Scotland,Aberdeen,195,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover,2010,101-200
Scotland Premier League,Scotland,Aberdeen,195,47,Balanced,,Little,52,Mixed,Organised,53,Normal,48,Normal,52,Normal,Organised,47,Medium,47,Press,52,Normal,Cover,2011,101-200
Scotland Premier League,Scotland,Aberdeen,195,58,Balanced,,Little,62,Mixed,Organised,45,Normal,70,Lots,55,Normal,Organised,40,Medium,40,Press,60,Normal,Cover,2012,101-200
Scotland Premier League,Scotland,Aberdeen,195,62,Balanced,,Little,45,Mixed,Organised,40,Normal,50,Normal,55,Normal,Organised,42,Medium,42,Press,60,Normal,Cover,2013,101-200
Scotland Premier League,Scotland,Aberdeen,195,58,Balanced,64.0,Normal,62,Mixed,Organised,56,Normal,68,Lots,57,Normal,Organised,41,Medium,42,Press,60,Normal,Cover,2014,101-200
Scotland Premier League,Scotland,Aberdeen,195,59,Balanced,64.0,Normal,53,Mixed,Organised,51,Normal,72,Lots,63,Normal,Free Form,49,Medium,45,Press,63,Normal,Cover,2015,101-200
Scotland Premier League,Scotland,Kilmarnock,93,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,65,Normal,Organised,60,Medium,70,Double,70,Wide,Cover,2010,51-100
Scotland Premier League,Scotland,Kilmarnock,93,36,Balanced,,Little,36,Mixed,Organised,37,Normal,52,Normal,51,Normal,Organised,48,Medium,43,Press,48,Normal,Cover,2011,51-100
Scotland Premier League,Scotland,Kilmarnock,93,56,Balanced,,Little,61,Mixed,Organised,55,Normal,48,Normal,46,Normal,Organised,43,Medium,43,Press,52,Normal,Cover,2012,51-100
Scotland Premier League,Scotland,Kilmarnock,93,53,Balanced,,Little,54,Mixed,Organised,55,Normal,50,Normal,49,Normal,Organised,47,Medium,49,Press,52,Normal,Cover,2013,51-100
Scotland Premier League,Scotland,Kilmarnock,93,56,Balanced,50.0,Normal,61,Mixed,Organised,56,Normal,48,Normal,46,Normal,Organised,44,Medium,44,Press,52,Normal,Cover,2014,51-100
Scotland Premier League,Scotland,Kilmarnock,93,50,Balanced,48.0,Normal,60,Mixed,Organised,49,Normal,62,Normal,47,Normal,Organised,46,Medium,46,Press,52,Normal,Cover,2015,51-100
Scotland Premier League,Scotland,Heart of Midlothian,146,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover,2010,101-200
Scotland Premier League,Scotland,Heart of Midlothian,146,66,Balanced,,Little,53,Mixed,Organised,53,Normal,68,Lots,66,Normal,Organised,56,Medium,68,Double,66,Normal,Cover,2011,101-200
Scotland Premier League,Scotland,Heart of Midlothian,146,55,Balanced,,Little,62,Mixed,Organised,55,Normal,60,Normal,60,Normal,Organised,50,Medium,52,Press,57,Normal,Cover,2012,101-200
Scotland Premier League,Scotland,Heart of Midlothian,146,52,Balanced,,Little,53,Mixed,Organised,59,Normal,60,Normal,64,Normal,Organised,52,Medium,53,Press,57,Normal,Cover,2013,101-200
Scotland Premier League,Scotland,Heart of Midlothian,146,55,Balanced,51.0,Normal,62,Mixed,Organised,55,Normal,61,Normal,60,Normal,Organised,49,Medium,52,Press,57,Normal,Cover,2014,101-200
Scotland Premier League,Scotland,Falkirk,23,70,Fast,,Little,70,Long,Organised,60,Normal,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover,2010,0-25
Spain LIGA BBVA,Spain,Real Valladolid,53,55,Balanced,,Little,40,Mixed,Organised,45,Normal,30,Little,60,Normal,Organised,30,Deep,65,Press,30,Narrow,Cover,2010,51-100
Spain LIGA BBVA,Spain,Real Valladolid,53,54,Balanced,,Little,55,Mixed,Organised,44,Normal,60,Normal,62,Normal,Organised,43,Medium,52,Press,59,Normal,Cover,2011,51-100
Spain LIGA BBVA,Spain,Real Valladolid,53,55,Balanced,,Little,54,Mixed,Organised,58,Normal,73,Lots,41,Normal,Organised,51,Medium,50,Press,60,Normal,Cover,2012,51-100
Spain LIGA BBVA,Spain,Real Valladolid,53,55,Balanced,,Little,54,Mixed,Organised,58,Normal,73,Lots,41,Normal,Organised,51,Medium,50,Press,60,Normal,Cover,2013,51-100
Spain LIGA BBVA,Spain,Real Valladolid,53,55,Balanced,44.0,Normal,54,Mixed,Organised,58,Normal,68,Lots,41,Normal,Organised,51,Medium,50,Press,60,Normal,Cover,2014,51-100
Spain LIGA BBVA,Spain,Real Valladolid,53,43,Balanced,40.0,Normal,65,Mixed,Organised,39,Normal,51,Normal,57,Normal,Organised,47,Medium,40,Press,47,Normal,Cover,2015,51-100
Spain LIGA BBVA,Spain,RC Recreativo,13,50,Balanced,,Little,40,Mixed,Organised,40,Normal,40,Normal,50,Normal,Organised,35,Medium,55,Press,40,Normal,Cover,2010,0-25
Spain LIGA BBVA,Spain,RC Recreativo,13,45,Balanced,,Little,58,Mixed,Organised,41,Normal,42,Normal,52,Normal,Organised,39,Medium,39,Press,66,Normal,Cover,2011,0-25
Spain LIGA BBVA,Spain,RC Recreativo,13,41,Balanced,,Little,54,Mixed,Organised,67,Risky,50,Normal,23,Little,Organised,40,Medium,49,Press,62,Normal,Cover,2012,0-25
Spain LIGA BBVA,Spain,RC Recreativo,13,41,Balanced,,Little,54,Mixed,Organised,45,Normal,50,Normal,23,Little,Organised,40,Medium,49,Press,62,Normal,Cover,2013,0-25
Spain LIGA BBVA,Spain,RC Recreativo,13,41,Balanced,53.0,Normal,54,Mixed,Organised,45,Normal,50,Normal,35,Normal,Organised,40,Medium,49,Press,62,Normal,Cover,2014,0-25
Spain LIGA BBVA,Spain,RC Recreativo,13,37,Balanced,38.0,Normal,43,Mixed,Organised,30,Safe,42,Normal,37,Normal,Organised,40,Medium,49,Press,54,Normal,Cover,2015,0-25
Spain LIGA BBVA,Spain,Real Zaragoza,56,30,Slow,,Little,30,Short,Free Form,50,Normal,35,Normal,70,Lots,Organised,40,Medium,30,Contain,45,Normal,Offside Trap,2010,51-100
Spain LIGA BBVA,Spain,Real Zaragoza,56,43,Balanced,,Little,40,Mixed,Organised,46,Normal,38,Normal,42,Normal,Organised,38,Medium,40,Press,53,Normal,Cover,2011,51-100
Spain LIGA BBVA,Spain,Real Zaragoza,56,34,Balanced,,Little,23,Short,Organised,53,Normal,56,Normal,57,Normal,Organised,51,Medium,46,Press,61,Normal,Cover,2012,51-100
Spain LIGA BBVA,Spain,Real Zaragoza,56,38,Balanced,,Little,23,Short,Organised,53,Normal,56,Normal,57,Normal,Organised,51,Medium,46,Press,61,Normal,Cover,2013,51-100
Spain LIGA BBVA,Spain,Real Zaragoza,56,38,Balanced,48.0,Normal,35,Mixed,Organised,53,Normal,56,Normal,57,Normal,Organised,51,Medium,46,Press,61,Normal,Cover,2014,51-100
Spain LIGA BBVA,Spain,Real Zaragoza,56,52,Balanced,52.0,Normal,50,Mixed,Organised,52,Normal,56,Normal,57,Normal,Organised,48,Medium,43,Press,49,Normal,Cover,2015,51-100
Spain LIGA BBVA,Spain,CD Tenerife,13,30,Slow,,Little,30,Short,Organised,45,Normal,30,Little,65,Normal,Organised,50,Medium,30,Contain,45,Normal,Cover,2010,0-25
Spain LIGA BBVA,Spain,CD Tenerife,13,56,Balanced,,Little,51,Mixed,Organised,68,Risky,52,Normal,60,Normal,Organised,57,Medium,50,Press,67,Wide,Cover,2011,0-25
Spain LIGA BBVA,Spain,CD Tenerife,13,56,Balanced,50.0,Normal,57,Mixed,Organised,56,Normal,51,Normal,54,Normal,Organised,52,Medium,50,Press,65,Normal,Cover,2014,0-25
Spain LIGA BBVA,Spain,CD Tenerife,13,56,Balanced,50.0,Normal,57,Mixed,Organised,56,Normal,51,Normal,54,Normal,Organised,52,Medium,50,Press,69,Wide,Cover,2015,0-25
Spain LIGA BBVA,Spain,Xerez Club Deportivo,5,30,Slow,,Little,30,Short,Organised,45,Normal,35,Normal,70,Lots,Organised,45,Medium,50,Press,45,Normal,Cover,2010,0-25
Spain LIGA BBVA,Spain,Xerez Club Deportivo,5,40,Balanced,,Little,58,Mixed,Organised,56,Normal,54,Normal,49,Normal,Organised,46,Medium,52,Press,67,Wide,Cover,2011,0-25
Spain LIGA BBVA,Spain,Xerez Club Deportivo,5,60,Balanced,,Little,44,Mixed,Organised,40,Normal,57,Normal,41,Normal,Organised,49,Medium,54,Press,50,Normal,Cover,2012,0-25
Spain LIGA BBVA,Spain,Xerez Club Deportivo,5,60,Balanced,,Little,44,Mixed,Organised,40,Normal,57,Normal,41,Normal,Organised,49,Medium,54,Press,50,Normal,Cover,2013,0-25
Spain LIGA BBVA,Spain,Hércules Club de Fútbol,13,40,Balanced,,Little,30,Short,Organised,50,Normal,35,Normal,70,Lots,Organised,35,Medium,35,Press,50,Normal,Cover,2010,0-25
Spain LIGA BBVA,Spain,Hércules Club de Fútbol,13,54,Balanced,,Little,55,Mixed,Organised,53,Normal,40,Normal,59,Normal,Organised,48,Medium,58,Press,53,Normal,Cover,2011,0-25
Spain LIGA BBVA,Spain,Hércules Club de Fútbol,13,53,Balanced,,Little,54,Mixed,Organised,60,Normal,58,Normal,60,Normal,Organised,50,Medium,52,Press,58,Normal,Cover,2012,0-25
Spain LIGA BBVA,Spain,Hércules Club de Fútbol,13,53,Balanced,,Little,54,Mixed,Organised,60,Normal,58,Normal,60,Normal,Organised,50,Medium,52,Press,58,Normal,Cover,2013,0-25
Spain LIGA BBVA,Spain,Hércules Club de Fútbol,13,53,Balanced,47.0,Normal,54,Mixed,Organised,60,Normal,58,Normal,60,Normal,Organised,50,Medium,52,Press,58,Normal,Cover,2014,0-25
Spain LIGA BBVA,Spain,Granada CF,58,53,Balanced,,Little,52,Mixed,Organised,54,Normal,59,Normal,55,Normal,Organised,54,Medium,49,Press,67,Wide,Cover,2011,51-100
Spain LIGA BBVA,Spain,Granada CF,58,48,Balanced,,Little,37,Mixed,Organised,72,Risky,76,Lots,52,Normal,Organised,49,Medium,45,Press,68,Wide,Cover,2012,51-100
Spain LIGA BBVA,Spain,Granada CF,58,52,Balanced,,Little,37,Mixed,Organised,72,Risky,76,Lots,52,Normal,Organised,49,Medium,45,Press,68,Wide,Cover,2013,51-100
Spain LIGA BBVA,Spain,Granada CF,58,52,Balanced,62.0,Normal,37,Mixed,Organised,67,Risky,68,Lots,52,Normal,Organised,49,Medium,45,Press,64,Normal,Cover,2014,51-100
Spain LIGA BBVA,Spain,Granada CF,58,57,Balanced,50.0,Normal,59,Mixed,Organised,61,Normal,63,Normal,51,Normal,Organised,48,Medium,45,Press,62,Normal,Cover,2015,51-100
Spain LIGA BBVA,Spain,Real Sociedad,107,40,Balanced,,Little,30,Short,Free Form,50,Normal,40,Normal,70,Lots,Organised,45,Medium,30,Contain,35,Normal,Offside Trap,2010,101-200
Spain LIGA BBVA,Spain,Real Sociedad,107,54,Balanced,,Little,43,Mixed,Organised,54,Normal,51,Normal,60,Normal,Organised,49,Medium,49,Press,51,Normal,Cover,2011,101-200
Spain LIGA BBVA,Spain,Real Sociedad,107,24,Slow,,Little,36,Mixed,Organised,60,Normal,52,Normal,59,Normal,Organised,48,Medium,53,Press,70,Wide,Cover,2012,101-200
Spain LIGA BBVA,Spain,Real Sociedad,107,28,Slow,,Little,36,Mixed,Organised,60,Normal,52,Normal,59,Normal,Organised,48,Medium,53,Press,70,Wide,Cover,2013,101-200
Spain LIGA BBVA,Spain,Real Sociedad,107,35,Balanced,52.0,Normal,36,Mixed,Organised,60,Normal,52,Normal,59,Normal,Organised,48,Medium,53,Press,65,Normal,Cover,2014,101-200
Spain LIGA BBVA,Spain,Real Sociedad,107,60,Balanced,52.0,Normal,50,Mixed,Organised,54,Normal,60,Normal,52,Normal,Organised,49,Medium,53,Press,53,Normal,Cover,2015,101-200
Spain LIGA BBVA,Spain,Rayo Vallecano,62,40,Balanced,,Little,30,Short,Organised,35,Normal,50,Normal,70,Lots,Organised,30,Deep,50,Press,40,Normal,Offside Trap,2010,51-100
Spain LIGA BBVA,Spain,Rayo Vallecano,62,53,Balanced,,Little,55,Mixed,Organised,44,Normal,56,Normal,61,Normal,Organised,58,Medium,52,Press,68,Wide,Cover,2011,51-100
Spain LIGA BBVA,Spain,Rayo Vallecano,62,41,Balanced,,Little,44,Mixed,Organised,44,Normal,44,Normal,47,Normal,Organised,63,Medium,51,Press,59,Normal,Cover,2012,51-100
